seed,success_a,ep_len_a,agent_energy_sum_a,agent_load_sum_a,agent_energy_mean_a,agent_load_mean_a,oracle_min_load_sum_a,oracle_min_energy_sum_a,oracle_shortest_len_a,detour_a,feasible_a,success_b,ep_len_b,agent_energy_sum_b,agent_load_sum_b,agent_energy_mean_b,agent_load_mean_b,oracle_min_load_sum_b,oracle_min_energy_sum_b,oracle_shortest_len_b,detour_b,feasible_b,d_energy,d_load,d_detour
34,True,12,0.0,0.9082748591899872,0.0,0.0756895715991656,0.0,0.0,12.0,0.0,False,True,12,0.0,0.9082748591899872,0.0,0.0756895715991656,0.0,0.0,12.0,0.0,False,0.0,0.0,0.0
35,True,11,1.0,1.588615208864212,0.09090909090909091,0.14441956444220108,0.0,1.0,11.0,0.0,False,True,11,1.0,0.0,0.09090909090909091,0.0,0.0,1.0,11.0,0.0,True,0.0,0.14441956444220108,0.0
36,True,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,True,True,11,1.0,1.914910763502121,0.09090909090909091,0.174082796682011,0.0,0.0,11.0,0.0,False,-0.09090909090909091,-0.174082796682011,0.0
37,True,11,2.0,0.9247479438781738,0.18181818181818182,0.08406799489801581,0.0,0.0,11.0,0.0,False,True,11,2.0,0.9247479438781738,0.18181818181818182,0.08406799489801581,0.0,0.0,11.0,0.0,False,0.0,0.0,0.0
38,True,12,1.0,0.7881046533584595,0.08333333333333333,0.06567538777987163,0.03936505317687994,0.0,12.0,0.0,False,True,12,1.0,0.7230305373668671,0.08333333333333333,0.06025254478057226,0.03936505317687994,0.0,12.0,0.0,False,0.0,0.00542284299929937,0.0
39,True,11,1.0,1.1740800440311432,0.09090909090909091,0.10673454945737665,0.0,0.0,11.0,0.0,False,True,11,2.0,0.9641273021697998,0.18181818181818182,0.08764793656089089,0.0,0.0,11.0,0.0,False,-0.09090909090909091,0.019086612896485763,0.0
40,True,13,0.0,0.557179927825928,0.0,0.0428599944481483,0.0,0.0,13.0,0.0,True,True,13,1.0,1.2974185943603516,0.07692307692307693,0.09980143033541165,0.0,0.0,13.0,0.0,False,-0.07692307692307693,-0.05694143588726335,0.0
41,True,11,2.0,0.0,0.18181818181818182,0.0,0.0,1.0,11.0,0.0,False,True,11,2.0,0.0,0.18181818181818182,0.0,0.0,1.0,11.0,0.0,False,0.0,0.0,0.0
42,True,11,1.0,0.5386536419391632,0.09090909090909091,0.048968512903560295,0.5054924488067627,1.0,11.0,0.0,True,True,11,1.0,0.5386536419391632,0.09090909090909091,0.048968512903560295,0.5054924488067627,1.0,11.0,0.0,True,0.0,0.0,0.0
43,True,14,0.0,2.4816312193870544,0.0,0.17725937281336104,0.7090037167072296,0.0,14.0,0.0,False,True,14,0.0,2.409397006034851,0.0,0.17209978614534652,0.7090037167072296,0.0,14.0,0.0,False,0.0,0.005159586668014526,0.0
44,True,13,1.0,0.3427990376949311,0.07692307692307693,0.02636915674576393,0.8232210278511047,1.0,13.0,0.0,True,True,13,1.0,0.3427990376949311,0.07692307692307693,0.02636915674576393,0.8232210278511047,1.0,13.0,0.0,True,0.0,0.0,0.0
45,True,12,1.0,2.1890158355236053,0.08333333333333333,0.1824179862936338,0.8521943390369415,0.0,12.0,0.0,False,True,12,1.0,1.8967435657978058,0.08333333333333333,0.15806196381648382,0.8521943390369415,0.0,12.0,0.0,False,0.0,0.024356022477149963,0.0
46,True,10,2.0,0.5723161101341248,0.2,0.057231611013412474,0.0,1.0,10.0,0.0,False,True,10,2.0,0.13017839193344122,0.2,0.013017839193344122,0.0,1.0,10.0,0.0,False,0.0,0.04421377182006835,0.0
47,True,12,2.0,0.020361602306366022,0.16666666666666666,0.0016968001921971686,0.0,0.0,12.0,0.0,False,True,12,2.0,0.5882399380207062,0.16666666666666666,0.049019994835058846,0.0,0.0,12.0,0.0,False,0.0,-0.04732319464286168,0.0
48,True,12,1.0,0.6422564089298249,0.08333333333333333,0.05352136741081875,0.0,1.0,12.0,0.0,False,True,12,1.0,0.6422564089298249,0.08333333333333333,0.05352136741081875,0.0,1.0,12.0,0.0,False,0.0,0.0,0.0
49,True,12,1.0,2.749055862426758,0.08333333333333333,0.22908798853556314,0.8574765026569366,0.0,12.0,0.0,False,True,12,1.0,2.08502659201622,0.08333333333333333,0.17375221600135168,0.8574765026569366,0.0,12.0,0.0,False,0.0,0.05533577253421146,0.0
50,True,14,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,True,True,14,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,True,0.0,0.0,0.0
51,True,12,1.0,0.2276908457279206,0.08333333333333333,0.01897423714399338,0.0,0.0,12.0,0.0,True,True,12,2.0,0.2276908457279206,0.16666666666666666,0.01897423714399338,0.0,0.0,12.0,0.0,False,-0.08333333333333333,0.0,0.0
52,True,13,1.0,0.637809544801712,0.07692307692307693,0.04906227267705477,0.0,0.0,13.0,0.0,True,True,13,0.0,0.23904970288276678,0.0,0.01838843868328975,0.0,0.0,13.0,0.0,True,0.07692307692307693,0.03067383399376502,0.0
53,True,12,1.0,1.4206716120243073,0.08333333333333333,0.1183893010020256,0.0,1.0,12.0,0.0,False,True,12,1.0,1.4206716120243073,0.08333333333333333,0.1183893010020256,0.0,1.0,12.0,0.0,False,0.0,0.0,0.0
54,True,11,1.0,0.2377175390720368,0.09090909090909091,0.021610685370185165,0.0,1.0,11.0,0.0,True,True,11,1.0,0.0,0.09090909090909091,0.0,0.0,1.0,11.0,0.0,True,0.0,0.021610685370185165,0.0
55,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,0.0,0.0,0.0
56,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,0.0,0.0,0.0
57,True,12,2.0,0.8313789665699005,0.16666666666666666,0.06928158054749171,0.0,0.0,12.0,0.0,False,True,12,2.0,1.6132411062717438,0.16666666666666666,0.13443675885597864,0.0,0.0,12.0,0.0,False,0.0,-0.06515517830848692,0.0
58,True,13,1.0,0.20931771397590643,0.07692307692307693,0.016101362613531265,0.0,1.0,13.0,0.0,True,True,13,1.0,0.20931771397590643,0.07692307692307693,0.016101362613531265,0.0,1.0,13.0,0.0,True,0.0,0.0,0.0
59,True,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,True,True,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,True,0.0,0.0,0.0
60,True,10,3.0,0.0,0.3,0.0,0.0,1.0,10.0,0.0,False,True,10,2.0,0.0,0.2,0.0,0.0,1.0,10.0,0.0,False,0.09999999999999998,0.0,0.0
61,True,11,1.0,0.5768113434314728,0.09090909090909091,0.052437394857406616,0.0,0.0,11.0,0.0,False,True,11,1.0,0.5768113434314728,0.09090909090909091,0.052437394857406616,0.0,0.0,11.0,0.0,False,0.0,0.0,0.0
62,True,14,1.0,1.83229598402977,0.07142857142857142,0.130878284573555,0.0,0.0,14.0,0.0,False,True,14,1.0,1.83229598402977,0.07142857142857142,0.130878284573555,0.0,0.0,14.0,0.0,False,0.0,0.0,0.0
63,True,14,1.0,0.0012715756893158514,0.07142857142857142,9.082683495113224e-05,0.0,0.0,14.0,0.0,True,True,14,1.0,1.038046807050705,0.07142857142857142,0.07414620050362178,0.0,0.0,14.0,0.0,False,0.0,-0.07405537366867064,0.0
64,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,13.0,0.0,True,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,13.0,0.0,True,0.0,0.0,0.0
65,True,12,0.0,0.3802717328071595,0.0,0.03168931106726329,0.0,0.0,12.0,0.0,True,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,0.0,0.03168931106726329,0.0
66,True,14,4.0,1.425934612751007,0.2857142857142857,0.10185247233935765,0.0,1.0,14.0,0.0,False,True,14,3.0,0.7699519991874695,0.21428571428571427,0.054996571370533535,0.0,1.0,14.0,0.0,False,0.07142857142857142,0.04685590096882412,0.0
67,True,11,0.0,0.5754159092903137,0.0,0.052310537208210335,0.0,0.0,11.0,0.0,False,True,11,0.0,0.226655662059784,0.0,0.02060506018725309,0.0,0.0,11.0,0.0,True,0.0,0.031705477020957246,0.0
68,True,12,1.0,0.775305449962616,0.08333333333333333,0.06460878749688466,0.0,1.0,12.0,0.0,False,True,12,1.0,0.9849448800086975,0.08333333333333333,0.08207874000072479,0.0,1.0,12.0,0.0,False,0.0,-0.017469952503840133,0.0
69,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,13.0,0.0,True,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,13.0,0.0,True,0.0,0.0,0.0
70,True,12,1.0,0.8836101591587067,0.08333333333333333,0.07363417992989223,0.0,1.0,12.0,0.0,False,True,12,1.0,0.8836101591587067,0.08333333333333333,0.07363417992989223,0.0,1.0,12.0,0.0,False,0.0,0.0,0.0
71,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,0.0,12.0,0.0,True,-0.08333333333333333,0.0,0.0
72,True,11,0.0,0.797615021467209,0.0,0.072510456497019,0.0,0.0,11.0,0.0,False,True,11,0.0,0.6456800997257233,0.0,0.05869819088415666,0.0,0.0,11.0,0.0,False,0.0,0.013812265612862334,0.0
73,True,12,1.0,0.034776836633682306,0.08333333333333333,0.0028980697194735255,0.0,0.0,12.0,0.0,True,True,12,2.0,0.0,0.16666666666666666,0.0,0.0,0.0,12.0,0.0,False,-0.08333333333333333,0.0028980697194735255,0.0
74,True,13,2.0,0.193115383386612,0.15384615384615385,0.014855029491277845,0.0,1.0,13.0,0.0,False,True,13,2.0,0.193115383386612,0.15384615384615385,0.014855029491277845,0.0,1.0,13.0,0.0,False,0.0,0.0,0.0
75,True,14,2.0,0.5215579867362976,0.14285714285714285,0.03725414190973554,0.0,0.0,14.0,0.0,False,True,14,1.0,0.5215579867362976,0.07142857142857142,0.03725414190973554,0.0,0.0,14.0,0.0,True,0.07142857142857142,0.0,0.0
76,True,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,True,True,11,2.0,0.0,0.18181818181818182,0.0,0.0,0.0,11.0,0.0,False,-0.18181818181818182,0.0,0.0
77,True,10,2.0,1.4225519895553589,0.2,0.1422551989555359,0.8582576215267181,0.0,10.0,0.0,False,True,10,1.0,1.8887299597263336,0.1,0.18887299597263335,0.8582576215267181,0.0,10.0,0.0,False,0.1,-0.04661779701709745,0.0
78,True,12,2.0,0.0,0.16666666666666666,0.0,0.0,1.0,12.0,0.0,False,True,12,2.0,0.0,0.16666666666666666,0.0,0.0,1.0,12.0,0.0,False,0.0,0.0,0.0
79,True,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,True,True,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,True,0.0,0.0,0.0
80,True,12,0.0,0.3839830160140992,0.0,0.0319985846678416,0.0,0.0,12.0,0.0,True,True,12,0.0,0.3839830160140992,0.0,0.0319985846678416,0.0,0.0,12.0,0.0,True,0.0,0.0,0.0
81,True,10,1.0,0.0,0.1,0.0,0.0,0.0,10.0,0.0,True,True,10,1.0,0.0,0.1,0.0,0.0,0.0,10.0,0.0,True,0.0,0.0,0.0
82,True,13,2.0,0.0,0.15384615384615385,0.0,0.0,2.0,13.0,0.0,False,True,13,2.0,0.3015991151332856,0.15384615384615385,0.02319993193332966,0.0,2.0,13.0,0.0,False,0.0,-0.02319993193332966,0.0
83,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,0.0,0.0,0.0
84,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,1.0,12.0,0.0,True,0.0,0.0,0.0
85,True,13,2.0,0.6840275824069977,0.15384615384615385,0.05261750633899982,0.0,0.0,13.0,0.0,False,True,13,2.0,0.0,0.15384615384615385,0.0,0.0,0.0,13.0,0.0,False,0.0,0.05261750633899982,0.0
86,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,0.0,0.0,0.0
87,True,13,1.0,0.01777774095535284,0.07692307692307693,0.0013675185350271414,0.0,0.0,13.0,0.0,True,True,13,1.0,0.01777774095535284,0.07692307692307693,0.0013675185350271414,0.0,0.0,13.0,0.0,True,0.0,0.0,0.0
88,True,14,1.0,0.3162375688552857,0.07142857142857142,0.02258839777537755,0.0,0.0,14.0,0.0,True,True,14,1.0,0.3162375688552857,0.07142857142857142,0.02258839777537755,0.0,0.0,14.0,0.0,True,0.0,0.0,0.0
89,True,12,1.0,0.3225981891155244,0.08333333333333333,0.0268831824262937,0.0,0.0,12.0,0.0,True,True,12,1.0,0.3225981891155244,0.08333333333333333,0.0268831824262937,0.0,0.0,12.0,0.0,True,0.0,0.0,0.0
90,True,11,0.0,0.8306521773338318,0.0,0.07551383430307562,0.0,0.0,11.0,0.0,False,True,11,1.0,0.0,0.09090909090909091,0.0,0.0,0.0,11.0,0.0,True,-0.09090909090909091,0.07551383430307562,0.0
91,True,12,1.0,2.757566511631012,0.08333333333333333,0.22979720930258432,0.8336693644523621,0.0,12.0,0.0,False,True,12,0.0,0.8863749802112579,0.0,0.0738645816842715,0.8336693644523621,0.0,12.0,0.0,False,0.08333333333333333,0.15593262761831284,0.0
92,True,13,1.0,0.9472506940364838,0.07692307692307693,0.07286543800280644,0.0,0.0,13.0,0.0,False,True,13,1.0,0.9472506940364838,0.07692307692307693,0.07286543800280644,0.0,0.0,13.0,0.0,False,0.0,0.0,0.0
93,True,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,True,True,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,True,0.0,0.0,0.0
94,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,0.0,0.0,0.0
95,True,12,1.0,0.0,0.08333333333333333,0.0,0.0,0.0,12.0,0.0,True,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,0.08333333333333333,0.0,0.0
96,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,True,12,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,True,0.0,0.0,0.0
97,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,1.0,13.0,0.0,True,True,13,1.0,0.0,0.07692307692307693,0.0,0.0,1.0,13.0,0.0,True,0.0,0.0,0.0
